level3code,level3,categorycode,category,subcategorycode,subcategory,iditem,coditem,FMCODE,ean,item,is_deleted
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,2713,19666,24aaaja,,PROMOCION CLUB LA NACION 15%,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,2752,20013,24aaaja,7790627112417,BARDAHL INFLA SELLA NEUMATICOS AEROSOL X 240CC,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,2753,20014,24aaaja,,BARDAHL TOP DIESEL ECO SABER X 230CC,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,2780,20460,24aaaja,,BOLSO HELIX ULTRA PUREPLUS X UNIDAD,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,2901,18807,21acdae,,LUEM BALIZA TRIANGULO HOMOLOGADA X1,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,2965,21883,24aaaeg,,FILTRO MANN WK 512 COMB.,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,2966,21884,24aaaeg,,FILTRO MANN WK 58 COMB.,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,2967,21885,24aaaeg,,FILTRO MANN WK 6002 COMB.,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,2968,21887,24aaaeg,,FILTRO MANN WK 613/3 COMB.,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3046,21040,24aaaja,,DESCUENTO FLOTA 15%,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3047,21075,21acdab,,REDONHIELO BIDON DE AUXILIO X 5L,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3069,21191,24aaaja,,DESCUENTO EN LUBRICANTES BALDE 10%,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3070,21192,24aaaja,,DESCUENTO EN LUBRICANTES BALDE 20%,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3091,20860,24aaaja,,DESCUENTO 15% BALDE,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3133,21853,24aaaek,,FILTRO MANN CU 2545 CABINA,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3134,21854,24aaaek,,FILTRO MANN CU 2940 CABINA,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3135,21855,24aaaek,,FILTRO MANN CU 3448 CABINA,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3570,1560,24aaaja,7798039430020,GEN ROD FUSIBLE EUROPEO BLISTER X 10 UN.,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3620,1518,24aaaja,7790627100698,BARDAHL INFLA SELLA NEUMATICOS AEROSOL X 420CC.,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3624,1541,24aaaja,201001001632,"CINTA DE ""TEFLON"" BLISTER X 2 UNIDADES (Insumo)",t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3736,23219,21acdae,,Chaleco Reflectivo C.C.,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,3746,23281,24aaaja,,CARGO ENTREGA PEDIDO URGENTE,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4011,4010,21acdab,7798032110042,BIDON DE EMERGENCIA DESCARTABLE P/COMB. X 4 LTS.,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4070,5581,21acdab,7798011660018,BOTIQUIN BOLSITO TAMA�O GRANDE,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4156,26601,21acdae,,KIT COMBO ULTRA AVL,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4180,23791,24aaaeg,,FRAM FILTRO COMBUSTIBLE LIVIANO P-12462 RV,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4181,23790,24aaaef,,FRAM FILTRO CARTUCHO DE ACEITE LIVIANO CH-12176,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4203,23780,24aaaeb,7798159128746,FIL AIRE JFA-0994 DODGE,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4205,23784,,,Filtro Mann CU 22 016 Cabina,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4206,23785,24aaaek,,Filtro Mann CU 26 010 Cabina,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4207,23786,24aaaef,,Filtro Mann HU 514 X Aceite,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4208,23787,24aaaeg,,Filtro Mann PU 9009 Z KIT Comb,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4209,23788,24aaaef,,Filtro Mann W 7056 Aceite,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4210,23789,24aaaek,,Filtro Mann CU-24012/2 Cabina,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4734,19212,21acdae,7798027180951,SOGA DE REMOLQUE X UNIDAD,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4810,19210,21acdae,779299333766,CHALECO VIAL REFLECTIVO X UNIDAD,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4811,19221,21acdae,7792993001616,CABLE PUENTE IMPORTADO X UNIDAD,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4812,9539,21acdab,7794287000190,MELISAN MATAFUEGO COMPACTO X 1 KG,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4819,21886,24aaaeg,,FILTRO MANN WK 612/7 COMB,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4820,23848,24aaaef,7798186474335,FIL ACEITE WOE-626 RENEGADE TORO,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4821,23849,24aaaeb,7798186473352,FIL AIRE FAP-9071 GOLF GTI,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,4822,23850,24aaaeb,,Filtro Mann C 11 102 Aire,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-06-00,Otros Productos para el Automotor,5209,24202,24aaaja,,CARGO ENTREGA PEDIDO URGENTE MAXO,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,1992,NA002,24aaajd,,Combo: Aceite Sintetico + Fil. Aceite,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,1997,NA102958,24aaajd,,FIL AI C2056 FIESTA(FAP-3605),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,1998,NA100052,24aaajd,,FIL HAB VW CUK2862 (AKX-35634/,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,1999,NA100041,24aaajd,,FIL HAB CU2253 CIVIC(AKX-3599),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2000,NA100030,24aaajd,,FIL HAB CHEV CU3054(AKX-35264),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2001,NA100026,24aaajd,,FIL HAB CU2757 ZAFI(AKX-35285),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2003,NA009,24aaajd,,Combo: Aceite Min + Fil. Aceite + Fil. Aire,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2004,NA008,24aaajd,,Combo: Aceite Min + Fil. Aceite,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2005,NA007,24aaajd,,Combo: Aceite Min s/Filtros,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2006,NA006,24aaajd,,Combo: Aceite Semi + Fil. Aceite + Fil. Aire,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2007,NA005,24aaajd,,Combo: Aceite Semi + Fil. Aceite,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2008,NA004,24aaajd,,Combo: Aceite Semi s/Filtros,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2009,NA003,24aaajd,,Combo: Aceite Sintetico + Fil. Aceite + Fil. Aire,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2010,NA001,24aaajd,,Combo: Aceite Sintetico s/Filtros,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2055,NA170427,24aaajd,,FIL AI C2571/1ALFA R(FAP-5301),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2056,NA170482,24aaajd,,FIL AI C2973 FIORINO(FAP-4047),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2057,NA335588,24aaajd,,FIL AI C2776 F FOCUS(FAP-3610),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2060,NA289348,24aaajd,,FIL AI C18263 RANGER(WAP-383A),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2061,NA289315,24aaajd,,FIL AI C16166 I TROO(JFA-0997),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2064,NA265654,24aaajd,,FIL AI C32154/1MAST(FAP-3271),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2065,NA265632,24aaajd,,FIL AI C2771 R KANGO(FAP-9469),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2066,NA265621,24aaajd,,FIL AI C2337 SUZUK G(JFA-0897),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2067,NA26389,24aaajd,3661146204294,FIL AI C17308 F-100(WAP-285),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2068,NA24222,24aaajd,4011558104603,FIL AI C1380 R-19 P504(WR-275),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2069,NA240563,24aaaeb,,F HAB CU3032 MEGANE(AKX-35151),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2070,NA240552,24aaaeb,,F HAB CU2344 F PALIO(AKX-1372),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2074,NA349316,24aaajd,,FIL AI C1387 R CLIO(WR-257/3),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2075,NA238792,24aaajd,,FIL AI C23121/2 RANG(FAP-9002),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2077,NA357995,24aaajd,,FIL AI C2693 FORD KA(FAP-2840),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2082,NA358743,24aaajd,,FIL AI C2788 TRANSIT(FAP-4857),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2083,NA358732,24aaajd,,FIL AI C23121/1RANGE(FAP9002A),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2084,NA358721,24aaajd,,FIL AI C17232 RANGER (WAP-380),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2085,NA358710,24aaajd,,FIL AI C41135 CH SIL(FAP-3266),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2086,NA358688,24aaajd,,FIL AI C3251 MEGA TD(FAP-3278),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2087,NA358677,24aaajd,,FIL AI C2991/1 VECTRA(FAP3208),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2088,NA358666,24aaajd,,FIL AI C27124 P306 2(FAP-9274),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2089,NA358655,24aaajd,,FIL AI C2573 FIESTA(FAP-2817),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2090,NA358644,24aaajd,,FIL AI C25135 ROVER 75,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2091,NA358633,24aaajd,,FIL AI C2262 ISUZU TROOPE,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2092,NA358622,24aaajd,,FIL AI C21116/1 P206(FAP-9026),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2093,NA358611,24aaajd,,FIL AI C18263/1 RANG (WAP-383),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2094,NA358600,24aaajd,,FIL AI C1480 P106 D(WR-335),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2096,NA238781,24aaajd,,FIL AI C22212 HILUX(JFA-0231),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2097,NA238627,24aaajd,,FIL AI C16120 MITSU(JFA-0997A),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2098,NA238330,24aaajd,,FIL AI C37153 BORA(FAP4045-/1),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2099,NA199071,24aaajd,,FIL AI C2982/1 F KA(FAP-3608),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2100,NA198037,24aaajd,,FIL AI C25100/1 F MAR(FAP5303),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2101,NA198004,24aaajd,,FIL AI C24128 VECTRA(FAP-4851),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2102,NA197938,24aaajd,,FIL AI C2295 CORSA D(FAP-4832),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2103,NA197883,24aaajd,,FIL AI C2041 CHRYSLE(FAP-3275),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2104,NA197806,24aaajd,,FIL AI C17278 PEU BOX(WR-316),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2105,NA197773,24aaajd,,FIL AI C16136 TOY HI(JFA-0227),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2106,NA197751,24aaajd,,FIL AI C14200 BLAZER(WR-200/3),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2108,NA197344,24aaajd,,FIL AI C32123/1 P306(FAP-9272),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2109,NA193065,24aaajd,,FIL AI C1399/2 R MEG(WR-257/1),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2111,NA170658,24aaajd,,FIL AI C32120/1 TRAN(FAP-4834),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2112,NA170625,24aaaeb,,F HAB CU3554 FIESTA(AKX-35174),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2113,NA170614,24aaaeb,,F HAB CU2882 VWGOLF(AKX-35132),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2114,NA170592,24aaaeb,,F HAB CU2525 R LAGU(AKX-35147),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2115,NA170493,24aaajd,,FIL AI C2974 C CORSA(FAP-2812),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2116,NA199214,24aaajd,,FIL AI C3474 VWGOL (FAP-9022),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2117,NA199379,24aaaeb,,F HAB VW CUK2882(AKX-35132C),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2118,NA199401,24aaaeb,,F HAB CH VEC CU4151(AKX-35110),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2120,NA235360,24aaajd,,FIL AI C2970 CHEV S1(FAP-3234),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2121,NA229981,24aaajd,,FIL AI C2874 L ROVER(FAP-4850),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2122,NA229926,24aaajd,,FIL AI C28136/2 VW(FAP4826/1A),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2123,NA229618,24aaajd,,FIL AI C2282 R LAGUN(FAP-4840),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2124,NA229585,24aaajd,,FIL AI C2159 PEU 206(FAP-3272),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2125,NA229090,24aaajd,,FIL AI C1381 MB CL A(WR-327/1),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2126,NA229079,24aaajd,,FIL AI C1380/1 SUZUK(JFA-0803),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2127,NA229024,24aaajd,,FIL AI C1145/5 R TWING(WR-349),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2128,NA170471,24aaajd,,FIL AI C2860 CHR NEO(FAP-3231),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2182,9809,24aaaeg,7891455169083,FRAM FILTRO DE COMBUSTIBLE G-5188,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2183,9808,24aaaeb,201001012553,FRAM FILTRO DE AIRE CA-4822,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2205,9807,24aaaeb,7797954042615,FRAM FILTRO DE AIRE CA-4261,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2206,9806,24aaaeb,7797954031688,FRAM FILTRO DE AIRE CA-3168,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2207,9801,24aaaef,009100380203,FRAM FILTRO DE ACEITE PH-43,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2208,9799,24aaaef,201001012461,FRAM FILTRO DE ACEITE PH-2981,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2209,9796,24aaaef,201001012430,FRAM FILTRO DE ACEITE PH-2871,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2210,9795,24aaaef,201001012423,FRAM FILTRO DE ACEITE PH-2864,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2211,9794,24aaaef,7797954028558,FRAM FILTRO DE ACEITE PH-2855,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2212,9793,24aaaef,201001012409,FRAM FILTRO DE ACEITE PH-2849,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2214,9792,24aaaeg,201001012393,FRAM FILTRO DE COMBUSTIBLE P-2835,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2313,NA925245,24aaajd,,FIL AI C2663HD CHEVR(JFA-0101),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2314,NA925223,24aaajd,,FIL AI C2648/10 CHEVROLET,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2315,NA925212,24aaajd,,FIL AI C2648 GM KADETT(WR-293),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2316,NA925201,24aaajd,,FIL AI C2646 ESCORT(WR-209),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2317,NA924959,24aaajd,,FIL AI C2440/1 F UNO(FAP-4202),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2318,NA924937,24aaajd,,FIL AI C2429 DAIHATS(JFA-0610),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2319,NA924926,24aaajd,,FIL AI C2428 S SWIFT(JFA-0811),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2320,NA924717,24aaajd,,FIL AI C2120 FIAT DUNA(WR-213),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2321,NA924497,24aaajd,,FIL AI C18121 REN 19(WR-274),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2322,NA924420,24aaajd,,FIL AI C1699 LUV DIE(JFA-0995),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2323,NA924376,24aaajd,,FIL AI C16113 R EXPRES(WR-282),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2324,NA924321,24aaajd,,FIL AI C1468 PEU205(FAP-0854),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2325,NA924310,24aaajd,,FIL AI C1460 PEUGEO106(WR-311),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2326,NA924255,24aaajd,,FIL AI C1399 FIAT DUNA(WR-256),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2327,NA924156,24aaajd,,FIL AI C13109 REN 18(WR-200),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2328,NA924123,24aaajd,,FIL AI C13100 FIAT TEM(WR-106),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2329,NA924090,24aaajd,,FIL AI C1245 PEUG 505(WR-300),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2330,NA925256,24aaajd,,FIL AI C2664 F TIPO(FAP-4035),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2331,NA924035,24aaajd,,FIL AI C1184 P205 306(WR-314),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2332,NA925300,24aaajd,,FIL AI C27154/1 VW( FAP-4827),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2333,NA925586,24aaajd,,FIL AI C29126/2 MBENZ(FAP4006),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2334,NA926455,24aaajd,,FIL AI C32338/1 ME (FAP6003/1),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2335,NA926400,24aaajd,,FIL AI C1761 F RANGE(FAP-9001),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2336,NA926378,24aaajd,,FIL AI C17129 DUCATO(WR-263),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2339,NA926224,24aaaeb,,F HAB CU4251 CH CORSA(AKX3536),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2340,NA926103,24aaajd,,FIL AI C40107 F MOND(FAP3241),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2341,NA926070,24aaajd,,FIL AI C38163/1 MBENZ(FAP4014),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2342,NA926059,24aaajd,,FIL AI C37148 F MOND(FAP-4836),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2343,NA926026,24aaajd,,FIL AI C3577 FIA DUNA(FAP3215),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2344,NA925949,24aaajd,,FIL AI C3377 R LAGUN(FAP-4837),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2345,NA925938,24aaajd,,FIL AI C3338 F ESCORT,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2346,NA925927,24aaajd,,FIL AI C33156 P405(FAP-4812),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2347,NA925850,24aaajd,,FIL AI C3173 P405-KA(FAP-4037),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,2348,NA925806,24aaajd,,FIL AI C3074 FI DUNA(FAP-4024),t
